From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2022-07-19,13.171428571428573,31.114545454545453,3.345833333333333,5.904166666666666,9.1875,1.8941666666666668,31.771666666666665,0.19499999999999998,1.6633333333333333,0.2733333333333333,,0.23583333333333334,0.26333333333333336,,76.03333333333333,1.0616666666666668,189.42,140.97083333333333,,,27.16,0.047499999999999994
2022-07-20,7.591739130434782,31.5975,3.5087500000000005,5.742083333333333,9.255,1.3133333333333332,32.70791666666667,0.18875,3.0789999999999997,0.26458333333333334,,0.22416666666666665,0.25375,,79.53083333333333,1.0125,199.90125,173.0225,,,27.233333333333334,0.19791666666666666
2022-07-21,8.414545454545454,36.680416666666666,3.6870833333333333,6.026666666666667,9.721666666666666,0.6055555555555556,32.0575,0.22833333333333336,0.9899999999999999,0.32,,0.27375,0.3095833333333333,,86.47958333333334,0.7304166666666667,137.58541666666667,112.50333333333333,,,25.91125,0.2808333333333333
2022-07-22,10.832173913043478,57.65208333333333,3.950416666666667,6.207083333333333,10.209999999999999,0.5327272727272727,32.02166666666667,0.2504166666666667,3.792857142857143,0.35041666666666665,,0.3,0.33749999999999997,,82.35000000000001,0.9700000000000001,157.14875,155.29166666666666,,,26.700833333333335,0.08041666666666668
2022-07-23,9.000416666666666,59.11291666666667,3.938333333333333,6.266249999999999,10.210416666666667,0.10625,31.865,0.23666666666666666,0.5866666666666667,0.33,,0.2833333333333333,0.3183333333333333,,85.80375,1.0020833333333334,149.1775,97.83416666666666,,,25.48166666666667,0.14083333333333334
2022-07-24,7.565416666666667,34.31125,3.4758333333333336,5.2749999999999995,8.785,0.30666666666666664,31.915833333333335,0.18583333333333332,4.17,0.25833333333333336,,0.22124999999999997,0.2504166666666667,,83.28166666666667,0.9179166666666667,156.04999999999998,155.52791666666667,,,25.981666666666666,0.015416666666666667
2022-07-25,5.384583333333333,17.25375,3.5887499999999997,5.32125,8.9575,0.08666666666666667,31.69875,0.1991666666666667,1.3824999999999998,0.2783333333333333,,0.2383333333333333,0.26958333333333334,,93.33541666666667,0.8170833333333333,173.33166666666668,101.11958333333332,,,23.809583333333332,0.88
2022-07-26,8.704285714285714,36.124583333333334,3.939166666666667,4.8925,9.100416666666666,0.4657142857142857,32.00666666666667,0.19291666666666665,2.7283333333333335,0.26958333333333334,,0.2325,0.26125000000000004,,84.11083333333333,0.9216666666666667,170.93916666666667,185.39,,,25.56041666666667,0.0
2022-07-27,5.134545454545455,26.885833333333334,3.4254166666666666,4.6725,8.250416666666666,0.608,33.05375,0.14875,4.266,0.20750000000000002,,0.18041666666666667,0.2020833333333333,,75.21416666666666,0.9470833333333334,216.9779166666667,216.2195833333333,,,27.312083333333334,0.0
2022-07-28,9.076666666666666,38.641666666666666,3.4095833333333334,5.365416666666667,8.831249999999999,1.0776923076923077,33.90375,0.18333333333333335,5.048181818181818,0.25666666666666665,,0.22083333333333333,0.24833333333333332,,77.16833333333334,1.0333333333333334,192.8083333333333,190.38875,,,27.65625,0.015833333333333335
2022-07-29,9.381666666666666,31.134583333333335,3.3754166666666667,5.181666666666667,8.652916666666668,1.310625,34.48708333333333,0.17416666666666666,7.502,0.24291666666666667,,0.20875,0.2354166666666667,,75.03750000000001,1.0833333333333333,197.03083333333333,217.43541666666667,,,28.077916666666667,0.0
2022-07-30,13.203333333333333,19.634999999999998,3.3241666666666667,5.552083333333333,8.815,0.5411111111111111,33.214999999999996,0.17625000000000002,8.620625,0.24749999999999997,,0.21208333333333332,0.2383333333333333,,80.33958333333332,1.1479166666666667,211.79250000000002,129.68833333333333,,,26.027083333333334,0.04541666666666667
2022-07-31,11.878333333333332,,3.4608333333333334,5.164166666666667,8.65375,0.03333333333333333,32.30958333333333,0.165,2.485,0.23208333333333334,,0.1991666666666667,0.22541666666666668,,83.54791666666667,1.02125,210.32041666666666,97.66416666666667,,,24.87,0.03958333333333333
2022-08-01,14.230833333333331,,3.7420833333333334,5.620833333333334,9.420833333333333,0.572,32.5,0.21083333333333334,4.382000000000001,0.2970833333333333,,0.25375,0.28791666666666665,,78.9975,1.0758333333333334,181.06916666666666,169.91333333333333,,,26.335833333333337,0.0
2022-08-02,17.304583333333333,,3.401666666666667,5.5775,8.937916666666666,0.8116666666666666,33.52833333333333,0.18208333333333335,7.600666666666666,0.255,,0.21791666666666668,0.24666666666666667,,75.91208333333334,0.9233333333333333,185.63041666666666,196.71083333333334,,,28.02125,0.020416666666666666
2022-08-03,10.969583333333333,,3.7862500000000003,6.56375,10.275833333333333,0.27749999999999997,32.946666666666665,0.25875,0.88,0.36333333333333334,,0.3104166666666667,0.35041666666666665,,93.12041666666666,0.6108333333333333,141.02625,42.86041666666667,,,23.97083333333333,0.2504166666666667
2022-08-04,10.816666666666668,,4.028333333333333,5.646249999999999,9.815833333333332,0.586,33.108333333333334,0.22958333333333333,5.647,0.32083333333333336,,0.2758333333333333,0.30791666666666667,,77.35291666666667,0.9183333333333333,173.22666666666666,226.6341666666667,,,27.206666666666667,0.0
2022-08-05,9.740416666666667,,4.065,5.7875000000000005,9.989583333333334,0.63,33.59458333333333,0.21250000000000002,3.34,0.29750000000000004,,0.255,0.28625,,82.81208333333333,0.9579166666666666,130.89791666666667,143.2225,,,26.509583333333335,0.0425
2022-08-06,8.270416666666668,,3.842083333333333,5.84125,9.740833333333333,0.13,33.44083333333334,0.19583333333333333,2.715,0.27291666666666664,,0.23375,0.26291666666666663,,84.94041666666666,1.02125,114.07583333333334,153.63750000000002,,,25.98,0.17
2022-08-07,10.836086956521738,,3.6841666666666666,5.7683333333333335,9.466666666666667,0.488,33.94416666666667,0.18791666666666665,3.725454545454545,0.2629166666666667,,0.22624999999999998,0.25416666666666665,,75.9225,1.3566666666666667,135.7575,226.17958333333334,,,27.35083333333333,0.0
2022-08-08,8.826666666666666,,3.8091666666666666,6.194166666666667,10.009166666666667,0.03333333333333333,33.95083333333333,0.20541666666666666,1.74,0.28708333333333336,,0.24666666666666667,0.2783333333333333,,83.55416666666666,1.02,141.31833333333333,116.43833333333333,,,26.066666666666666,0.10833333333333334
2022-08-09,6.552916666666667,,3.57375,5.381666666666667,9.005833333333333,0.11666666666666665,34.06916666666667,0.16333333333333333,3.1381818181818186,0.22916666666666666,,0.19458333333333333,0.22041666666666668,,80.94208333333334,1.07125,165.17333333333332,175.9375,,,26.43958333333333,0.03
2022-08-10,14.759583333333333,122.45166666666667,4.587083333333333,6.914166666666667,11.589583333333332,0.515,34.306666666666665,0.27791666666666665,1.9133333333333333,0.38833333333333336,,0.33416666666666667,0.3754166666666667,,86.50166666666667,0.7999999999999999,164.21375,74.77791666666667,,,24.732083333333335,0.0020833333333333333
2022-08-11,12.498333333333333,46.73333333333333,3.764583333333334,5.68,9.52875,1.31875,35.70458333333333,0.24166666666666667,6.39,0.33708333333333335,,0.28958333333333336,0.3254166666666667,,74.42791666666666,1.0220833333333335,181.67999999999998,243.44333333333336,,,27.76875,0.0
2022-08-12,16.2975,51.465,3.7283333333333335,6.065416666666667,9.842916666666666,1.1888235294117648,37.1825,0.2604166666666667,5.373333333333333,0.3645833333333333,,0.3133333333333333,0.3520833333333333,,81.43375,0.9020833333333332,174.20791666666665,162.04833333333332,,,27.397916666666664,0.0
2022-08-13,6.951666666666667,43.61083333333334,3.5654166666666662,6.0687500000000005,9.608333333333333,0.469,36.58208333333334,0.1925,1.9525,0.2704166666666667,,0.23083333333333333,0.2579166666666667,,84.54416666666667,1.4508333333333334,119.64583333333333,117.935,,,25.342083333333335,0.18125000000000002
2022-08-14,4.395,30.794166666666666,3.28125,5.119583333333334,8.419583333333334,0.025,36.10375,0.1391666666666667,3.2192307692307693,0.19458333333333333,,0.16708333333333333,0.18708333333333335,,83.21916666666667,1.4525,129.10708333333335,188.15583333333333,,,25.52416666666667,0.15125
2022-08-15,5.828749999999999,21.768333333333334,3.2191666666666667,4.3175,7.725416666666667,0.22999999999999998,36.75208333333334,0.12583333333333332,2.586,0.17625000000000002,,0.15166666666666667,0.17208333333333334,,76.97666666666667,1.5391666666666666,216.45000000000002,230.51958333333334,,,26.81958333333333,0.0
2022-08-16,13.845833333333333,49.305416666666666,3.2100000000000004,5.219166666666667,8.51125,0.6833333333333333,37.79125,0.15208333333333332,3.41421052631579,0.21333333333333335,,0.18375,0.20875,,72.35791666666667,1.2533333333333332,239.20208333333335,194.16083333333333,,,27.40125,0.0
2022-08-17,21.135,74.105,3.919583333333333,6.4054166666666665,10.37125,1.0186666666666666,38.385,0.27375,7.651999999999999,0.38208333333333333,,0.32875,0.36916666666666664,,76.71541666666667,0.875,196.13791666666668,207.22458333333336,,,28.399583333333336,0.0
2022-08-18,16.114583333333332,63.151666666666664,4.11625,7.232500000000001,11.278333333333334,0.62,37.467083333333335,0.29375,0.21333333333333335,0.41291666666666665,,0.35250000000000004,0.39749999999999996,,87.68708333333332,0.9295833333333333,120.9575,56.68208333333333,,,24.89125,0.09041666666666666
2022-08-19,9.014999999999999,51.672083333333326,3.689583333333333,6.0275,9.660833333333334,0.05333333333333334,36.528749999999995,0.20541666666666666,1.0833333333333333,0.28583333333333333,,0.2454166666666667,0.27499999999999997,,84.02625,0.94375,131.20416666666668,106.8875,,,25.33458333333333,0.0725
2022-08-20,15.98782608695652,62.030833333333334,4.182916666666666,6.185833333333334,10.484583333333333,0.595,36.70791666666667,0.2541666666666667,3.15,0.3541666666666667,,0.30291666666666667,0.34208333333333335,,81.6125,0.7833333333333333,179.89958333333334,131.45208333333332,,,26.495833333333334,0.0
2022-08-21,14.123333333333333,45.31833333333333,4.122916666666667,6.216666666666666,10.439166666666667,0.351,37.44958333333333,0.29333333333333333,5.1000000000000005,0.40958333333333335,,0.3516666666666666,0.3954166666666667,,88.91666666666667,0.7095833333333333,167.11333333333332,122.84125,,,25.632083333333338,0.08875
2022-08-22,16.56086956521739,64.31,3.955416666666667,6.2775,10.239166666666668,2.0553846153846154,37.78125,0.2820833333333333,3.845,0.3941666666666666,,0.33958333333333335,0.3804166666666667,,84.53291666666667,0.7041666666666666,157.26541666666665,95.69291666666668,,,26.547916666666666,0.0
2022-08-23,13.556666666666667,67.5325,4.172916666666667,7.267083333333333,11.38,0.61,38.21125,0.27875,4.393,0.38958333333333334,,0.3329166666666667,0.37625,,83.44583333333334,1.1816666666666666,150.09625,126.22916666666667,,,25.99875,0.023333333333333334
2022-08-24,12.641304347826088,49.42041666666666,3.8533333333333335,6.014166666666667,9.949166666666667,0.9285714285714286,38.49916666666667,0.23375,7.2275,0.32708333333333334,,0.27999999999999997,0.315,,77.5525,0.9770833333333333,189.03416666666666,187.9466666666667,,,27.108333333333334,0.0
2022-08-25,10.35,46.66583333333333,3.515416666666667,5.762083333333333,9.29625,0.7515384615384615,40.096250000000005,0.19999999999999998,4.084444444444444,0.2804166666666667,,0.24083333333333334,0.27125,,77.78083333333333,1.1583333333333334,211.91,162.75708333333333,,,27.292083333333334,0.0
2022-08-26,12.774166666666666,47.479166666666664,3.3674999999999997,5.700833333333333,9.0875,1.0442857142857143,40.09041666666666,0.2125,3.688888888888889,0.29541666666666666,,0.25416666666666665,0.285,,76.88958333333333,1.1854166666666666,229.36333333333334,152.095,,,27.844583333333333,0.0
2022-08-27,16.872083333333332,44.89458333333334,3.4475,7.78875,10.9,0.13125,38.67583333333334,0.26625,4.0164285714285715,0.3741666666666667,,0.31875000000000003,0.3591666666666667,,91.00375000000001,0.8829166666666667,169.04083333333332,32.28125,,,24.190416666666668,0.11916666666666666
2022-08-28,12.039583333333333,36.65291666666666,3.502083333333333,5.53375,9.045416666666666,0.03,37.83291666666667,0.19874999999999998,1.021111111111111,0.2783333333333333,,0.23916666666666667,0.26958333333333334,,84.07416666666667,0.87,175.83833333333334,132.03041666666667,,,25.12625,0.08041666666666668
2022-08-29,16.84375,64.55583333333334,3.8716666666666666,6.2375,10.156666666666666,3.5141666666666667,39.96041666666667,0.26666666666666666,8.4875,0.3720833333333333,,0.31875000000000003,0.35791666666666666,,79.48791666666666,0.875,188.18583333333333,173.04708333333335,,,26.594583333333333,0.0
2022-08-30,14.85875,56.96,3.71625,6.278333333333333,9.955,2.672083333333333,43.64625,0.21583333333333332,3.1757142857142857,0.3025,,0.2575,0.29250000000000004,,75.1025,1.1908333333333332,206.09041666666667,206.85791666666668,,,27.324583333333333,0.0
2022-08-31,19.73375,78.29583333333333,3.5933333333333333,6.84,10.264166666666666,2.657083333333333,44.94833333333333,0.2225,7.660625,0.31,,0.2675,0.3020833333333333,,76.81125,1.1858333333333333,198.62708333333333,177.46875,,,26.785833333333333,0.0
2022-09-01,14.842083333333333,45.064166666666665,3.50375,6.004583333333334,9.491249999999999,2.1052173913043477,43.59375,0.20958333333333334,10.157777777777778,0.29375,,0.25375,0.28291666666666665,,75.95458333333333,1.1841666666666668,212.5845833333333,169.44583333333333,,,27.00583333333333,0.0
2022-09-02,13.849583333333333,49.39458333333334,3.7558333333333334,6.4366666666666665,10.140833333333333,0.9761538461538461,40.722500000000004,0.22833333333333336,4.696363636363636,0.3183333333333333,,0.27291666666666664,0.3070833333333333,,80.99249999999999,1.0220833333333335,194.00250000000003,165.54625000000001,,,26.245416666666667,0.15916666666666668
2022-09-03,12.7525,47.585,3.575833333333333,6.12625,9.642083333333334,0.211,39.73791666666667,0.21666666666666667,5.138,0.30375,,0.25958333333333333,0.29125,,82.25541666666668,0.8754166666666667,193.63583333333335,130.5,,,25.898749999999996,0.037083333333333336
2022-09-04,8.428695652173914,27.939999999999998,3.42125,5.4425,8.873333333333333,0.1416666666666667,39.48458333333333,0.16874999999999998,4.25625,0.23583333333333334,,0.20166666666666666,0.22791666666666666,,81.94,1.065,212.26416666666668,127.57625,,,25.936666666666667,0.022500000000000003
2022-09-05,12.106666666666667,50.95249999999999,3.5208333333333335,6.045000000000001,9.52,0.20428571428571426,39.76375,0.2004166666666667,3.938,0.2791666666666667,,0.2404166666666667,0.26958333333333334,,81.75291666666666,0.90125,184.32083333333333,144.80583333333334,,,26.241666666666664,0.16416666666666668
2022-09-06,16.2525,60.54624999999999,4.24625,6.441666666666666,10.784583333333332,0.318,40.458333333333336,0.2804166666666667,3.19625,0.3933333333333333,,0.3383333333333334,0.37916666666666665,,82.05375,0.8745833333333333,178.4625,149.38833333333335,,,26.402916666666666,0.017083333333333336
2022-09-07,18.894583333333333,64.07791666666667,3.841666666666667,6.672916666666667,10.45125,0.23199999999999998,40.696666666666665,0.28250000000000003,7.526000000000001,0.3954166666666667,,0.33875000000000005,0.3804166666666667,,77.72916666666667,1.0120833333333332,148.98375000000001,170.92958333333334,,,26.907916666666665,0.029583333333333333
2022-09-08,23.48625,88.85583333333334,3.685416666666667,7.815,11.235,0.33916666666666667,41.4425,0.3225,13.450909090909091,0.45416666666666666,,0.38999999999999996,0.4375,,70.93458333333334,0.9595833333333333,150.91458333333335,195.14125,,,27.940416666666664,0.0
2022-09-09,28.175833333333333,100.79666666666667,3.49,8.140416666666667,11.240416666666667,1.0494736842105263,42.25958333333333,0.3233333333333333,18.59357142857143,0.45208333333333334,,0.38833333333333336,0.43583333333333335,,69.285,1.3020833333333333,142.82666666666668,206.82833333333335,,,28.092916666666667,0.0
2022-09-10,13.444166666666668,59.13166666666667,3.6220833333333338,7.388750000000001,10.77125,0.394,41.70125,0.28291666666666665,6.128888888888889,0.3979166666666667,,0.3408333333333333,0.3833333333333333,,82.345,1.2275,141.06416666666667,158.37666666666667,,,25.42833333333333,0.16375
2022-09-11,12.886666666666665,55.20208333333333,3.6275,6.2775,9.8325,0.13999999999999999,41.49041666666667,0.24125,4.478,0.33625,,0.2891666666666667,0.325,,77.46666666666667,1.1658333333333333,158.58708333333334,184.85583333333332,,,26.528333333333332,0.0
2022-09-12,11.461304347826088,41.220416666666665,3.544583333333333,5.92875,9.454583333333334,0.11000000000000001,41.63291666666667,0.20791666666666667,2.05625,0.2920833333333333,,0.2504166666666667,0.2816666666666667,,80.18416666666667,1.0491666666666666,173.76416666666668,151.00291666666666,,,25.959166666666665,0.01
2022-09-13,5.036363636363636,22.017916666666665,3.76375,5.433333333333334,9.225,1.4257142857142857,41.197916666666664,0.16291666666666668,3.6759999999999997,0.22916666666666666,,0.19666666666666666,0.22125000000000003,,83.12541666666667,0.9554166666666667,217.11125,150.5725,,,25.190416666666668,0.37958333333333333
2022-09-14,5.5209090909090905,31.30666666666667,3.44375,5.282916666666667,8.782916666666667,0.4225,41.83291666666667,0.15,4.335,0.21041666666666667,,0.18041666666666667,0.2025,,76.2625,1.02375,191.15625,167.54375,,,26.64125,0.0
2022-09-15,10.57625,43.453333333333326,3.470833333333333,5.807916666666666,9.285,0.365,42.48833333333334,0.18541666666666667,2.8581818181818184,0.25916666666666666,,0.22291666666666668,0.25125000000000003,,77.70458333333333,1.0741666666666667,209.43541666666667,160.3225,,,26.417083333333334,0.0
2022-09-16,11.714583333333332,39.970416666666665,3.638333333333333,6.358333333333333,9.932916666666666,0.128,42.13791666666666,0.22624999999999998,3.729,0.31625,,0.26958333333333334,0.30333333333333334,,82.77958333333333,0.8183333333333334,194.18791666666667,125.98791666666666,,,25.470416666666665,0.0625
2022-09-17,24.594583333333333,73.60041666666667,3.945,6.48875,10.406666666666666,1.2037499999999999,42.589166666666664,0.315,8.134444444444444,0.43916666666666665,,0.3770833333333334,0.42416666666666664,,78.59,0.7675000000000001,166.85833333333332,162.80166666666665,,,27.010416666666668,0.0
2022-09-18,18.6275,64.77416666666666,4.118333333333333,6.59375,10.708333333333334,0.19384615384615383,42.324999999999996,0.30375,0.635,0.42166666666666663,,0.36333333333333334,0.4091666666666667,,85.66208333333333,0.7095833333333333,152.0625,78.94833333333334,,,25.354583333333334,0.16333333333333336
2022-09-19,13.72304347826087,68.69,4.0475,6.462083333333333,10.522916666666667,0.3475,42.402499999999996,0.25333333333333335,1.4314285714285713,0.3566666666666667,,0.3045833333333333,0.3445833333333333,,79.66083333333333,1.0758333333333334,156.17416666666665,142.64000000000001,,,26.369583333333335,0.0004166666666666667
2022-09-20,14.428260869565218,53.48041666666666,4.210833333333333,5.922499999999999,10.338333333333333,0.5366666666666666,43.52,0.24583333333333335,3.3514285714285714,0.3445833333333333,,0.29583333333333334,0.3329166666666667,,76.68291666666666,0.9258333333333333,201.1291666666667,186.40708333333336,,,27.381666666666664,0.0
2022-09-21,26.09608695652174,76.83708333333333,3.9320833333333334,6.434583333333333,10.385833333333332,0.7607142857142858,44.155,0.2920833333333333,2.9775,0.40958333333333335,,0.35083333333333333,0.3941666666666667,,77.88916666666667,0.9779166666666667,214.9475,142.79833333333332,,,26.436666666666667,0.0
2022-09-22,24.435000000000002,79.16708333333334,4.059583333333333,6.420833333333333,10.557916666666667,1.153076923076923,44.0225,0.29916666666666664,6.1579999999999995,0.4183333333333334,,0.3575,0.40375,,78.56583333333333,0.9416666666666668,191.52291666666667,183.27374999999998,,,26.707083333333333,0.0
2022-09-23,18.8775,65.26875,3.8095833333333338,6.29625,10.106250000000001,0.7476923076923078,44.475,0.25625000000000003,5.743333333333333,0.36041666666666666,,0.3104166666666667,0.34708333333333335,,78.92333333333333,1.0558333333333334,200.48791666666668,165.63083333333333,,,26.755416666666665,0.0
2022-09-24,8.650833333333333,43.24875,3.5245833333333336,6.195416666666667,9.699166666666667,0.026000000000000002,43.95083333333333,0.21583333333333332,3.6866666666666665,0.3025,,0.25916666666666666,0.29041666666666666,,85.12125,0.8541666666666666,168.36583333333334,122.58916666666666,,,25.449583333333333,0.3233333333333333
2022-09-25,15.9975,58.754999999999995,3.9829166666666667,6.582916666666667,10.545,0.122,43.822916666666664,0.3120833333333333,9.58,0.4379166666666667,,0.3758333333333333,0.42166666666666663,,82.52041666666666,0.7854166666666668,157.23958333333334,112.50124999999998,,,25.63791666666667,0.0
2022-09-26,18.700416666666666,66.925,3.8766666666666665,6.690416666666667,10.52375,0.7485714285714286,44.36083333333334,0.32958333333333334,6.4675,0.4604166666666667,,0.3941666666666667,0.4458333333333333,,76.45958333333333,0.7758333333333334,151.49916666666667,171.86625,,,27.156666666666666,0.0
2022-09-27,16.16125,70.42291666666667,3.64625,7.3187500000000005,10.734166666666667,0.729,45.72,0.31124999999999997,7.408888888888888,0.4345833333333333,,0.3741666666666667,0.42083333333333334,,75.31208333333333,1.0,153.15958333333333,188.9104166666667,,,27.473333333333333,0.0
2022-09-28,14.357916666666666,37.27291666666667,3.598333333333333,6.53,10.02875,0.40090909090909094,46.145833333333336,0.2920833333333333,6.04,0.40958333333333335,,0.35125,0.39458333333333334,,78.71541666666667,0.9491666666666667,187.81916666666666,170.9154166666667,,,26.62708333333333,0.023333333333333334
2022-09-29,15.795,48.265833333333326,3.747916666666667,6.715,10.357083333333334,0.7361538461538462,46.50333333333333,0.30375,8.248888888888889,0.4245833333333333,,0.3645833333333333,0.41,,74.10541666666667,0.9237500000000001,168.02375,186.40291666666667,,,27.592916666666667,0.0
2022-09-30,13.35153846153846,71.82458333333334,3.98,7.40625,11.2575,0.6676923076923077,46.87083333333334,0.3854166666666667,6.267777777777778,0.5391666666666667,,0.46166666666666667,0.5208333333333334,,75.01791666666666,0.9016666666666667,168.71708333333333,181.41791666666666,,,27.467916666666667,0.0
2022-10-01,,62.59916666666667,3.69375,7.003333333333334,10.542916666666667,0.33222222222222225,46.62,0.31083333333333335,7.808888888888889,0.43583333333333335,,0.3733333333333333,0.41958333333333336,,72.59375,0.9454166666666666,148.06083333333333,170.00208333333333,,,27.415833333333335,0.0
2022-10-02,,21.7325,3.874166666666667,6.208333333333333,10.092083333333333,,44.80375,0.2654166666666667,1.5325,0.37375,,0.3179166666666667,0.35958333333333337,,91.51875,0.9954166666666667,104.05041666666666,71.96666666666667,,,23.402083333333334,0.32416666666666666
2022-10-03,,14.97875,3.72875,5.839166666666666,9.5775,,43.33916666666667,0.255,0.8300000000000001,0.35708333333333336,,0.30625,0.345,,96.705,0.6741666666666667,152.32208333333332,52.55416666666667,,,22.731666666666666,0.44
2022-10-04,,29.61375,3.736875,5.23375,9.114374999999999,,43.468125,0.195,2.4116666666666666,0.271875,,0.233125,0.260625,,82.86812499999999,0.821875,117.10062500000001,203.491875,,,26.17125,0.123125
2022-10-05,,,,,,,,,,,,,,,,,,,,,,
